query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_cc02fb298e9963a1,Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,1,122,"[949.0, 377.0, 961.0, 390.0]",0,7,21,"[48, 48]","[21.0, 7.0, 22.0, 8.0]","[21.5, 7.5]","[294.0, 98.0, 308.0, 112.0]","[301.0, 105.0]","[940.625, 360.2083333333333, 985.4166666666666, 411.6666666666667]","[963.0208333333334, 385.9375]",gui_lookup_results/query_20260810_161058_019638/query_mask.png,good,/data/wt/two_stages/base_patch/good,1,0.40908071398735046,2073,img_223a4f629697f2ab,img_223a4f629697f2ab_roi_0001_p47,picture_6_2025_07_21_20_07_24_156.jpg,/data/wt/ramdisk/test_export_03/images/picture_6_2025_07_21_20_07_24_156.jpg,picture_6_2025_07_21_20_07_24_156.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_6_2025_07_21_20_07_24_156.json,1,1,"[0.0, 0.0, 798.0, 667.0]","[8.0, 9.0, 9.0, 10.0]","[360.0, 463.125, 405.0, 514.5833333333334]","[382.5, 488.8541666666667]",True,"[112.0, 126.0, 126.0, 140.0]","[119.0, 133.0]","[48, 48]"
img_cc02fb298e9963a1,Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,1,122,"[949.0, 377.0, 961.0, 390.0]",0,7,21,"[48, 48]","[21.0, 7.0, 22.0, 8.0]","[21.5, 7.5]","[294.0, 98.0, 308.0, 112.0]","[301.0, 105.0]","[940.625, 360.2083333333333, 985.4166666666666, 411.6666666666667]","[963.0208333333334, 385.9375]",gui_lookup_results/query_20260810_161058_019638/query_mask.png,anomaly,/data/wt/two_stages/base_patch/anomaly,1,0.47513559460639954,453,img_04e0d1a6e6a41c0f,img_04e0d1a6e6a41c0f_roi_0001_p1,Pro0711_A-2277-0_small_2_.812_2277_3676105691199535105_异物.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-2277-0_small_2_.812_2277_3676105691199535105_异物.jpg,Pro0711_A-2277-0_small_2_.812_2277_3676105691199535105_异物.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-2277-0_small_2_.812_2277_3676105691199535105_异物.json,1,1,"[1744.0, 1699.0, 1901.0, 1859.0]","[41.0, 34.0, 42.0, 35.0]","[1836.4583333333333, 1749.5833333333333, 1881.25, 1801.0416666666667]","[1858.8541666666667, 1775.3125]",True,"[574.0, 476.0, 588.0, 490.0]","[581.0, 483.0]","[48, 48]"
