query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_87cca8c0817754a9,Pro0711_A-3882-0_small_2_.302_3882_5117256545858632705_异物.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3882-0_small_2_.302_3882_5117256545858632705_异物.jpg,1,116,"[685.0, 149.0, 691.0, 177.0]",0,3,15,"[48, 48]","[15.0, 3.0, 16.0, 4.0]","[15.5, 3.5]","[210.0, 42.0, 224.0, 56.0]","[217.0, 49.0]","[671.875, 154.375, 716.6666666666666, 205.83333333333334]","[694.2708333333334, 180.10416666666666]",gui_lookup_results/query_20260810_114512_355248/query_mask.png,good,/data/wt/two_stages/base_patch/good,1,0.20530903339385986,1030,img_223a4f629697f2ab,img_223a4f629697f2ab_roi_0001_p104,picture_6_2025_07_21_20_07_24_156.jpg,/data/wt/ramdisk/test_export_03/images/picture_6_2025_07_21_20_07_24_156.jpg,picture_6_2025_07_21_20_07_24_156.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_6_2025_07_21_20_07_24_156.json,1,1,"[0.0, 0.0, 798.0, 667.0]","[5.0, 9.0, 6.0, 10.0]","[225.0, 463.125, 270.0, 514.5833333333334]","[247.5, 488.8541666666667]",True,"[70.0, 126.0, 84.0, 140.0]","[77.0, 133.0]","[48, 48]"
img_87cca8c0817754a9,Pro0711_A-3882-0_small_2_.302_3882_5117256545858632705_异物.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3882-0_small_2_.302_3882_5117256545858632705_异物.jpg,1,116,"[685.0, 149.0, 691.0, 177.0]",0,3,15,"[48, 48]","[15.0, 3.0, 16.0, 4.0]","[15.5, 3.5]","[210.0, 42.0, 224.0, 56.0]","[217.0, 49.0]","[671.875, 154.375, 716.6666666666666, 205.83333333333334]","[694.2708333333334, 180.10416666666666]",gui_lookup_results/query_20260810_114512_355248/query_mask.png,anomaly,/data/wt/two_stages/base_patch/anomaly,1,0.20248901844024658,266,img_3c16f4d2b849fb1c,img_3c16f4d2b849fb1c_roi_0002_p7,Pro0711_A-2183-0_small_2_.337_2183_7999562392779928065_接头.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-2183-0_small_2_.337_2183_7999562392779928065_接头.jpg,Pro0711_A-2183-0_small_2_.337_2183_7999562392779928065_接头.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-2183-0_small_2_.337_2183_7999562392779928065_接头.json,2,1,"[1562.0, 64.0, 1638.0, 477.0]","[36.0, 3.0, 37.0, 4.0]","[1612.5, 154.375, 1657.2916666666667, 205.83333333333334]","[1634.8958333333333, 180.10416666666666]",True,"[504.0, 42.0, 518.0, 56.0]","[511.0, 49.0]","[48, 48]"
