query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_cc02fb298e9963a1,Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,1,122,"[949.0, 377.0, 961.0, 390.0]",0,7,21,"[48, 48]","[21.0, 7.0, 22.0, 8.0]","[21.5, 7.5]","[940.625, 360.20833333333337, 985.4166666666666, 411.6666666666667]","[963.0208333333333, 385.9375]","[940.625, 360.20833333333337, 985.4166666666666, 411.6666666666667]","[963.0208333333333, 385.9375]",gui_lookup_results/query_20260810_161246_431296/query_mask.png,good,/data/wt/two_stages/base_patch2/good,1,0.0599064826965332,1928,img_223a4f629697f2ab,img_223a4f629697f2ab_roi_0001_p47,picture_6_2025_07_21_20_07_24_156.jpg,/data/wt/ramdisk/test_export_03/images/picture_6_2025_07_21_20_07_24_156.jpg,picture_6_2025_07_21_20_07_24_156.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_6_2025_07_21_20_07_24_156.json,1,1,"[0.0, 0.0, 798.0, 667.0]","[8.0, 9.0, 9.0, 10.0]","[360.0, 463.125, 405.0, 514.5833333333334]","[382.5, 488.8541666666667]",True,"[360.0, 463.125, 405.0, 514.5833333333334]","[382.5, 488.8541666666667]","[48, 48]"
img_cc02fb298e9963a1,Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,1,122,"[949.0, 377.0, 961.0, 390.0]",0,7,21,"[48, 48]","[21.0, 7.0, 22.0, 8.0]","[21.5, 7.5]","[940.625, 360.20833333333337, 985.4166666666666, 411.6666666666667]","[963.0208333333333, 385.9375]","[940.625, 360.20833333333337, 985.4166666666666, 411.6666666666667]","[963.0208333333333, 385.9375]",gui_lookup_results/query_20260810_161246_431296/query_mask.png,anomaly,/data/wt/two_stages/base_patch2/anomaly,1,0.09995508193969727,507,img_39740010e7c8e288,img_39740010e7c8e288_roi_0001_p0,Pro0711_A-344-0_small_2_.167_344_6990755728160017921_接头.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-344-0_small_2_.167_344_6990755728160017921_接头.jpg,Pro0711_A-344-0_small_2_.167_344_6990755728160017921_接头.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-344-0_small_2_.167_344_6990755728160017921_接头.json,1,1,"[1166.0, 265.0, 1264.0, 349.0]","[27.0, 6.0, 28.0, 7.0]","[1209.375, 308.75, 1254.1666666666665, 360.20833333333337]","[1231.7708333333333, 334.4791666666667]",True,"[1209.375, 308.75, 1254.1666666666665, 360.20833333333337]","[1231.7708333333333, 334.4791666666667]","[48, 48]"
