query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_1de5172989f3c695,Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,1,2527,"[197.0, 545.0, 250.0, 618.0]",gui_lookup_results/query_20260805_151148_816189/query_mask.png,good,/data/wt/two_stages/01/good,1,0.0466846339404583,126,img_34658875a176aea9,img_34658875a176aea9_roi_0002,Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.json,2,6119,"[170.0, 292.0, 336.0, 341.0]","[4.0, 6.0, 8.0, 7.0]"
img_1de5172989f3c695,Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,1,2527,"[197.0, 545.0, 250.0, 618.0]",gui_lookup_results/query_20260805_151148_816189/query_mask.png,anomaly,/data/wt/two_stages/01/anomaly,1,0.05813705921173096,41,img_6e4b36a65443680f,img_6e4b36a65443680f_roi_0001,Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.jpg,Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.json,1,4026,"[603.0, 658.0, 669.0, 719.0]","[14.0, 13.0, 15.0, 14.0]"
