query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_023e3bbbc5f0b1f0,0722-2.jpg,/data/wt/ramdisk/leishi_026/test/bad/0722-2.jpg,1,7756,"[1573.0, 61.0, 1687.0, 153.0]",gui_lookup_results/query_20260805_112814_759648/query_mask.png,good,/data/wt/two_stages/01/good,1,0.007593933027237654,1,img_023e3bbbc5f0b1f0,img_023e3bbbc5f0b1f0_roi_0003,0722-2.jpg,/data/wt/ramdisk/test_export_03/images/0722-2.jpg,0722-2.jpg,/data/wt/ramdisk/test_export_03/annotations/0722-2.json,3,12623,"[1494.0, 46.0, 1686.0, 149.0]","[34.0, 1.0, 38.0, 3.0]"
img_023e3bbbc5f0b1f0,0722-2.jpg,/data/wt/ramdisk/leishi_026/test/bad/0722-2.jpg,1,7756,"[1573.0, 61.0, 1687.0, 153.0]",gui_lookup_results/query_20260805_112814_759648/query_mask.png,anomaly,/data/wt/two_stages/01/anomaly,1,0.04029451310634613,16,img_93b7e253a4f4de02,img_93b7e253a4f4de02_roi_0001,picture_13_2025_07_23_14_27_37_763.jpg,/data/wt/ramdisk/test_export_03/images/picture_13_2025_07_23_14_27_37_763.jpg,picture_13_2025_07_23_14_27_37_763.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_13_2025_07_23_14_27_37_763.json,1,7824,"[1409.0, 58.0, 1572.0, 106.0]","[32.0, 2.0, 36.0, 3.0]"
