query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_fe2f47bf33e51c49,Pro0711_A-76-0_small_2_.546_76_4468738198399710209_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-76-0_small_2_.546_76_4468738198399710209_良品.jpg,1,809,"[66.0, 155.0, 82.0, 229.0]",0,3,1,"[48, 48]","[1.0, 3.0, 2.0, 4.0]","[1.5, 3.5]","[44.791666666666664, 154.375, 89.58333333333333, 205.83333333333334]","[67.1875, 180.10416666666669]","[44.791666666666664, 154.375, 89.58333333333333, 205.83333333333334]","[67.1875, 180.10416666666669]",gui_lookup_results/query_20260811_095355_332964/query_mask.png,good,/data/wt/two_stages/base_patch2/good,1,0.11743044853210449,1942,img_fd4c1a83e06934a1,img_fd4c1a83e06934a1_roi_0016_p25,picture_5_2025_07_28_09_52_26_788.jpg,/data/wt/ramdisk/test_export_03/images/picture_5_2025_07_28_09_52_26_788.jpg,picture_5_2025_07_28_09_52_26_788.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_5_2025_07_28_09_52_26_788.json,16,1,"[92.62903594970703, 21.380661010742188, 691.2333984375, 361.7300109863281]","[2.0, 3.0, 3.0, 4.0]","[89.58333333333333, 154.375, 134.375, 205.83333333333334]","[111.97916666666666, 180.10416666666669]",True,"[89.58333333333333, 154.375, 134.375, 205.83333333333334]","[111.97916666666666, 180.10416666666669]","[48, 48]"
img_fe2f47bf33e51c49,Pro0711_A-76-0_small_2_.546_76_4468738198399710209_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-76-0_small_2_.546_76_4468738198399710209_良品.jpg,1,809,"[66.0, 155.0, 82.0, 229.0]",0,3,1,"[48, 48]","[1.0, 3.0, 2.0, 4.0]","[1.5, 3.5]","[44.791666666666664, 154.375, 89.58333333333333, 205.83333333333334]","[67.1875, 180.10416666666669]","[44.791666666666664, 154.375, 89.58333333333333, 205.83333333333334]","[67.1875, 180.10416666666669]",gui_lookup_results/query_20260811_095355_332964/query_mask.png,anomaly,/data/wt/two_stages/base_patch2/anomaly,1,0.14316916465759277,181,img_707fef54615411c4,img_707fef54615411c4_roi_0000_p1,picture_23_2025_07_23_14_50_01_896.jpg,/data/wt/ramdisk/test_export_03/images/picture_23_2025_07_23_14_50_01_896.jpg,picture_23_2025_07_23_14_50_01_896.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_23_2025_07_23_14_50_01_896.json,0,1,"[22.07520866394043, 10.766016960144043, 166.92201232910156, 108.2590560913086]","[2.0, 0.0, 3.0, 1.0]","[89.58333333333333, 0.0, 134.375, 51.458333333333336]","[111.97916666666666, 25.729166666666668]",True,"[89.58333333333333, 0.0, 134.375, 51.458333333333336]","[111.97916666666666, 25.729166666666668]","[48, 48]"
