query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_68bf0126ea86666b,Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,1,2705,"[22.0, 1046.0, 74.0, 1130.0]",gui_lookup_results/query_20260805_145052_686169/query_mask.png,good,/data/wt/two_stages/02/good,1,1.838515281677246,125,img_34658875a176aea9,img_34658875a176aea9_roi_0003,Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.json,3,27456,"[6.0, 1010.0, 149.0, 1202.0]","[1.0, 20.0, 4.0, 24.0]"
img_68bf0126ea86666b,Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,1,2705,"[22.0, 1046.0, 74.0, 1130.0]",gui_lookup_results/query_20260805_145052_686169/query_mask.png,anomaly,/data/wt/two_stages/02/anomaly,1,1.925661325454712,25,img_5d1ee1dd14744005,img_5d1ee1dd14744005_roi_0004,picture_2_2025_07_28_09_50_54_413.jpg,/data/wt/ramdisk/test_export_03/images/picture_2_2025_07_28_09_50_54_413.jpg,picture_2_2025_07_28_09_50_54_413.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_2_2025_07_28_09_50_54_413.json,4,12029,"[500.0, 1284.0, 566.0, 1945.0]","[12.0, 27.0, 13.0, 32.0]"
