query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_4a2798f515e1772c,Pro0711_A-3446-0_small_2_.99_3446_2883471130572170753_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-3446-0_small_2_.99_3446_2883471130572170753_良品.jpg,1,144269,"[1572.0, 1.0, 2147.0, 1123.0]",0,5,41,"[48, 48]","[41.0, 5.0, 42.0, 6.0]","[41.5, 5.5]","[1836.4583333333333, 257.2916666666667, 1881.25, 308.75]","[1858.8541666666665, 283.02083333333337]","[1836.4583333333333, 257.2916666666667, 1881.25, 308.75]","[1858.8541666666665, 283.02083333333337]",gui_lookup_results/query_20260811_095832_891787/query_mask.png,good,/data/wt/two_stages/base_patch2/good,1,0.13578617572784424,63,img_26321debe8d62dcb,img_26321debe8d62dcb_roi_0001_p7,0722-3.jpg,/data/wt/ramdisk/test_export_03/images/0722-3.jpg,0722-3.jpg,/data/wt/ramdisk/test_export_03/annotations/0722-3.json,1,1,"[1749.5, 739.0, 1867.5, 1019.5]","[39.0, 17.0, 40.0, 18.0]","[1746.875, 874.7916666666667, 1791.6666666666665, 926.25]","[1769.2708333333333, 900.5208333333334]",True,"[1746.875, 874.7916666666667, 1791.6666666666665, 926.25]","[1769.2708333333333, 900.5208333333334]","[48, 48]"
img_4a2798f515e1772c,Pro0711_A-3446-0_small_2_.99_3446_2883471130572170753_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-3446-0_small_2_.99_3446_2883471130572170753_良品.jpg,1,144269,"[1572.0, 1.0, 2147.0, 1123.0]",0,5,41,"[48, 48]","[41.0, 5.0, 42.0, 6.0]","[41.5, 5.5]","[1836.4583333333333, 257.2916666666667, 1881.25, 308.75]","[1858.8541666666665, 283.02083333333337]","[1836.4583333333333, 257.2916666666667, 1881.25, 308.75]","[1858.8541666666665, 283.02083333333337]",gui_lookup_results/query_20260811_095832_891787/query_mask.png,anomaly,/data/wt/two_stages/base_patch2/anomaly,1,0.13986682891845703,307,img_73f1d50992ef71a0,img_73f1d50992ef71a0_roi_0001_p3,Pro0711_A-143-0_small_2_.731_143_8720137669380593153_划伤.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-143-0_small_2_.731_143_8720137669380593153_划伤.jpg,Pro0711_A-143-0_small_2_.731_143_8720137669380593153_划伤.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-143-0_small_2_.731_143_8720137669380593153_划伤.json,1,1,"[297.8412170410156, 2224.401611328125, 476.11419677734375, 2400.06689453125]","[8.0, 44.0, 9.0, 45.0]","[358.3333333333333, 2264.166666666667, 403.125, 2315.625]","[380.72916666666663, 2289.8958333333335]",True,"[358.3333333333333, 2264.166666666667, 403.125, 2315.625]","[380.72916666666663, 2289.8958333333335]","[48, 48]"
