query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_68bf0126ea86666b,Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,1,9737,"[1432.0, 844.0, 1539.0, 935.0]",gui_lookup_results/query_20260805_161414_124071/query_mask.png,good,/data/wt/two_stages/dinomaly/good,1,0.02914610505104065,51,img_eb36da54ee420c13,img_eb36da54ee420c13_roi_0005,picture_15_2025_07_23_14_35_57_870.jpg,/data/wt/ramdisk/test_export_03/images/picture_15_2025_07_23_14_35_57_870.jpg,picture_15_2025_07_23_14_35_57_870.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_15_2025_07_23_14_35_57_870.json,5,103952,"[1291.0, 905.0, 2003.0, 1051.0]","[29.0, 18.0, 45.0, 21.0]"
img_68bf0126ea86666b,Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,1,9737,"[1432.0, 844.0, 1539.0, 935.0]",gui_lookup_results/query_20260805_161414_124071/query_mask.png,anomaly,/data/wt/two_stages/dinomaly/anomaly,1,0.044049184769392014,9,img_7dc32a8e77458a27,img_7dc32a8e77458a27_roi_0001,picture_0_2025_07_23_14_04_23_439.jpg,/data/wt/ramdisk/test_export_03/images/picture_0_2025_07_23_14_04_23_439.jpg,picture_0_2025_07_23_14_04_23_439.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_0_2025_07_23_14_04_23_439.json,1,93240,"[111.0, 660.0, 1944.0, 737.0]","[3.0, 13.0, 44.0, 15.0]"
