query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_1de5172989f3c695,Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,1,2527,"[197.0, 545.0, 250.0, 618.0]",gui_lookup_results/query_20260805_150935_799207/query_mask.png,good,/data/wt/two_stages/02/good,1,1.7608880996704102,29,img_8aac19963b4fb17b,img_8aac19963b4fb17b_roi_0007,picture_0_2025_07_23_11_44_04_659.jpg,/data/wt/ramdisk/test_export_03/images/picture_0_2025_07_23_11_44_04_659.jpg,picture_0_2025_07_23_11_44_04_659.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_0_2025_07_23_11_44_04_659.json,7,1980,"[254.0, 394.0, 298.0, 439.0]","[6.0, 8.0, 7.0, 9.0]"
img_1de5172989f3c695,Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3257-0_small_2_.403_3257_5981948922530907649_废料.jpg,1,2527,"[197.0, 545.0, 250.0, 618.0]",gui_lookup_results/query_20260805_150935_799207/query_mask.png,anomaly,/data/wt/two_stages/02/anomaly,1,1.7812893390655518,41,img_6e4b36a65443680f,img_6e4b36a65443680f_roi_0001,Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.jpg,Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-1260-0_small_2_.335_1260_8143676346494950913_异物.json,1,4026,"[603.0, 658.0, 669.0, 719.0]","[14.0, 13.0, 15.0, 14.0]"
