query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_e5cd4c648cf54639,Pro0711_A-3750-0_small_2_.241_3750_3964336067688874497_划伤.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3750-0_small_2_.241_3750_3964336067688874497_划伤.jpg,1,236,"[127.0, 2408.0, 148.0, 2425.0]",0,46,3,"[48, 48]","[3.0, 46.0, 4.0, 47.0]","[3.5, 46.5]","[42.0, 644.0, 56.0, 658.0]","[49.0, 651.0]","[134.375, 2367.0833333333335, 179.16666666666666, 2418.5416666666665]","[156.77083333333334, 2392.8125]",gui_lookup_results/query_20260810_150117_518655/query_mask.png,good,/data/wt/two_stages/base_patch/good,1,0.39243394136428833,1674,img_5bbae29e6d0e8a2f,img_5bbae29e6d0e8a2f_roi_0011_p10,picture_5_2025_07_23_14_20_21_738.jpg,/data/wt/ramdisk/test_export_03/images/picture_5_2025_07_23_14_20_21_738.jpg,picture_5_2025_07_23_14_20_21_738.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_5_2025_07_23_14_20_21_738.json,11,1,"[1.0, 2116.0, 242.0, 2454.0]","[2.0, 43.0, 3.0, 44.0]","[86.25, 2266.4583333333335, 129.375, 2319.166666666667]","[107.8125, 2292.8125]",True,"[28.0, 602.0, 42.0, 616.0]","[35.0, 609.0]","[48, 48]"
img_e5cd4c648cf54639,Pro0711_A-3750-0_small_2_.241_3750_3964336067688874497_划伤.jpg,/data/wt/ramdisk/leishi_026/test/good/Pro0711_A-3750-0_small_2_.241_3750_3964336067688874497_划伤.jpg,1,236,"[127.0, 2408.0, 148.0, 2425.0]",0,46,3,"[48, 48]","[3.0, 46.0, 4.0, 47.0]","[3.5, 46.5]","[42.0, 644.0, 56.0, 658.0]","[49.0, 651.0]","[134.375, 2367.0833333333335, 179.16666666666666, 2418.5416666666665]","[156.77083333333334, 2392.8125]",gui_lookup_results/query_20260810_150117_518655/query_mask.png,anomaly,/data/wt/two_stages/base_patch/anomaly,1,0.35683897137641907,24,img_8d5488e860a57e9c,img_8d5488e860a57e9c_roi_0002_p14,0910-4013JT.jpg,/data/wt/ramdisk/test_export_03/images/0910-4013JT.jpg,0910-4013JT.jpg,/data/wt/ramdisk/test_export_03/annotations/0910-4013JT.json,2,1,"[100.0, 752.0, 250.0, 2431.0]","[3.0, 46.0, 4.0, 47.0]","[134.375, 2367.0833333333335, 179.16666666666666, 2418.5416666666665]","[156.77083333333334, 2392.8125]",True,"[42.0, 644.0, 56.0, 658.0]","[49.0, 651.0]","[48, 48]"
