query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,query_feature_shape,query_patch_bbox_feature,query_patch_center_feature,query_patch_bbox_resized,query_patch_center_resized,query_patch_bbox_original,query_patch_center_original,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature,patch_bbox_original,patch_center_original,patch_center_inside_mask,patch_bbox_resized,patch_center_resized,feature_shape
img_e1a813c0980291d9,picture_1_2025_07_28_09_49_49_747.jpg,/data/wt/ramdisk/leishi_026/test/bad/picture_1_2025_07_28_09_49_49_747.jpg,1,129793,"[1331.0, 1724.0, 1810.0, 2235.0]",0,40,32,"[48, 48]","[32.0, 40.0, 33.0, 41.0]","[32.5, 40.5]","[448.0, 560.0, 462.0, 574.0]","[455.0, 567.0]","[1433.3333333333333, 2058.3333333333335, 1478.125, 2109.7916666666665]","[1455.7291666666667, 2084.0625]",gui_lookup_results/query_20260810_132520_687524/query_mask.png,good,/data/wt/two_stages/base_patch/good,1,0.1558513045310974,890,img_5bbae29e6d0e8a2f,img_5bbae29e6d0e8a2f_roi_0010_p1,picture_5_2025_07_23_14_20_21_738.jpg,/data/wt/ramdisk/test_export_03/images/picture_5_2025_07_23_14_20_21_738.jpg,picture_5_2025_07_23_14_20_21_738.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_5_2025_07_23_14_20_21_738.json,10,1,"[1650.0, 2048.0, 1739.0, 2173.0]","[39.0, 40.0, 40.0, 41.0]","[1681.875, 2108.3333333333335, 1725.0, 2161.041666666667]","[1703.4375, 2134.6875]",True,"[546.0, 560.0, 560.0, 574.0]","[553.0, 567.0]","[48, 48]"
img_e1a813c0980291d9,picture_1_2025_07_28_09_49_49_747.jpg,/data/wt/ramdisk/leishi_026/test/bad/picture_1_2025_07_28_09_49_49_747.jpg,1,129793,"[1331.0, 1724.0, 1810.0, 2235.0]",0,40,32,"[48, 48]","[32.0, 40.0, 33.0, 41.0]","[32.5, 40.5]","[448.0, 560.0, 462.0, 574.0]","[455.0, 567.0]","[1433.3333333333333, 2058.3333333333335, 1478.125, 2109.7916666666665]","[1455.7291666666667, 2084.0625]",gui_lookup_results/query_20260810_132520_687524/query_mask.png,anomaly,/data/wt/two_stages/base_patch/anomaly,1,0.1987752467393875,126,img_93b7e253a4f4de02,img_93b7e253a4f4de02_roi_0003_p5,picture_13_2025_07_23_14_27_37_763.jpg,/data/wt/ramdisk/test_export_03/images/picture_13_2025_07_23_14_27_37_763.jpg,picture_13_2025_07_23_14_27_37_763.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_13_2025_07_23_14_27_37_763.json,3,1,"[1075.0, 2012.0, 1191.0, 2256.0]","[25.0, 41.0, 26.0, 42.0]","[1119.7916666666667, 2109.7916666666665, 1164.5833333333333, 2161.25]","[1142.1875, 2135.5208333333335]",True,"[350.0, 574.0, 364.0, 588.0]","[357.0, 581.0]","[48, 48]"
