query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_839381afa40c91ec,Pro0711_A-62-0_small_2_.669_62_3676105688137189889_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-62-0_small_2_.669_62_3676105688137189889_良品.jpg,1,19445,"[199.0, 1003.0, 463.0, 1090.0]",gui_lookup_results/query_20260806_103615_346113/query_mask.png,good,/data/wt/two_stages/base/good,1,0.06953641772270203,51,img_eb36da54ee420c13,img_eb36da54ee420c13_roi_0004,picture_15_2025_07_23_14_35_57_870.jpg,/data/wt/ramdisk/test_export_03/images/picture_15_2025_07_23_14_35_57_870.jpg,picture_15_2025_07_23_14_35_57_870.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_15_2025_07_23_14_35_57_870.json,4,104148,"[89.0, 823.0, 615.0, 1021.0]","[2.0, 16.0, 14.0, 20.0]"
img_839381afa40c91ec,Pro0711_A-62-0_small_2_.669_62_3676105688137189889_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-62-0_small_2_.669_62_3676105688137189889_良品.jpg,1,19445,"[199.0, 1003.0, 463.0, 1090.0]",gui_lookup_results/query_20260806_103615_346113/query_mask.png,anomaly,/data/wt/two_stages/base/anomaly,1,0.07140558212995529,27,img_5d1ee1dd14744005,img_5d1ee1dd14744005_roi_0002,picture_2_2025_07_28_09_50_54_413.jpg,/data/wt/ramdisk/test_export_03/images/picture_2_2025_07_28_09_50_54_413.jpg,picture_2_2025_07_28_09_50_54_413.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_2_2025_07_28_09_50_54_413.json,2,4336,"[554.0, 967.0, 591.0, 1211.0]","[13.0, 19.0, 14.0, 22.0]"
