query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_2707c32f20644055,Pro0711_A-2639-0_small_2_.598_2639_6054006520758119425_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-2639-0_small_2_.598_2639_6054006520758119425_良品.jpg,1,31264,"[416.0, 1636.0, 723.0, 1823.0]",gui_lookup_results/query_20260806_112126_444572/query_mask.png,good,/data/wt/two_stages/base/good,1,0.04712137579917908,128,img_34658875a176aea9,img_34658875a176aea9_roi_0005,Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-10-0_small_2_.783_10_7134870919956893185_接头.json,5,194775,"[89.0, 1760.0, 1944.0, 1865.0]","[2.0, 35.0, 44.0, 37.0]"
img_2707c32f20644055,Pro0711_A-2639-0_small_2_.598_2639_6054006520758119425_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-2639-0_small_2_.598_2639_6054006520758119425_良品.jpg,1,31264,"[416.0, 1636.0, 723.0, 1823.0]",gui_lookup_results/query_20260806_112126_444572/query_mask.png,anomaly,/data/wt/two_stages/base/anomaly,1,0.05438636243343353,58,img_0b3405e6e68de9a1,img_0b3405e6e68de9a1_roi_0001,Pro0711_A-2100-0_small_2_.582_2100_4901085016010464257_良品.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-2100-0_small_2_.582_2100_4901085016010464257_良品.jpg,Pro0711_A-2100-0_small_2_.582_2100_4901085016010464257_良品.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-2100-0_small_2_.582_2100_4901085016010464257_良品.json,1,17256,"[565.0, 1624.0, 1406.0, 1810.0]","[13.0, 32.0, 32.0, 36.0]"
