query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_68bf0126ea86666b,Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,1,2705,"[22.0, 1046.0, 74.0, 1130.0]",gui_lookup_results/query_20260805_150600_121204/query_mask.png,good,/data/wt/two_stages/01/good,1,0.03895437717437744,43,img_93b7e253a4f4de02,img_93b7e253a4f4de02_roi_0004,picture_13_2025_07_23_14_27_37_763.jpg,/data/wt/ramdisk/test_export_03/images/picture_13_2025_07_23_14_27_37_763.jpg,picture_13_2025_07_23_14_27_37_763.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_13_2025_07_23_14_27_37_763.json,4,11655,"[22.0, 1008.0, 123.0, 1187.0]","[1.0, 20.0, 3.0, 24.0]"
img_68bf0126ea86666b,Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-1778-0_small_2_.286_1778_3820219852501105665_良品.jpg,1,2705,"[22.0, 1046.0, 74.0, 1130.0]",gui_lookup_results/query_20260805_150600_121204/query_mask.png,anomaly,/data/wt/two_stages/01/anomaly,1,0.0980934351682663,4,img_8d5488e860a57e9c,img_8d5488e860a57e9c_roi_0002,0910-4013JT.jpg,/data/wt/ramdisk/test_export_03/images/0910-4013JT.jpg,0910-4013JT.jpg,/data/wt/ramdisk/test_export_03/annotations/0910-4013JT.json,2,89664,"[126.0, 752.0, 250.0, 2431.0]","[3.0, 15.0, 6.0, 47.0]"
