query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_1bf2fa84b4a2e41b,Pro0711_A-23-0_small_2_.741_23_2595241950012979713_异物.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-23-0_small_2_.741_23_2595241950012979713_异物.jpg,1,4155,"[1875.0, 1501.0, 1983.0, 1563.0]",gui_lookup_results/query_20260805_172915_556806/query_mask.png,good,/data/wt/two_stages/dinomaly/good,1,0.029946593567728996,31,img_02fb8cbe99b6da89,img_02fb8cbe99b6da89_roi_0004,picture_0_2025_07_28_10_20_55_103.jpg,/data/wt/ramdisk/test_export_03/images/picture_0_2025_07_28_10_20_55_103.jpg,picture_0_2025_07_28_10_20_55_103.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_0_2025_07_28_10_20_55_103.json,4,26901,"[1828.0, 1484.0, 1975.0, 1667.0]","[41.0, 29.0, 45.0, 33.0]"
img_1bf2fa84b4a2e41b,Pro0711_A-23-0_small_2_.741_23_2595241950012979713_异物.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-23-0_small_2_.741_23_2595241950012979713_异物.jpg,1,4155,"[1875.0, 1501.0, 1983.0, 1563.0]",gui_lookup_results/query_20260805_172915_556806/query_mask.png,anomaly,/data/wt/two_stages/dinomaly/anomaly,1,0.060881469398736954,45,img_ebde30a07c095043,img_ebde30a07c095043_roi_0001,Pro0711_A-142-0_small_2_.320_142_6918697818432184321_良品.jpg,/data/wt/ramdisk/test_export_03/images/Pro0711_A-142-0_small_2_.320_142_6918697818432184321_良品.jpg,Pro0711_A-142-0_small_2_.320_142_6918697818432184321_良品.jpg,/data/wt/ramdisk/test_export_03/annotations/Pro0711_A-142-0_small_2_.320_142_6918697818432184321_良品.json,1,13808,"[1878.0, 2047.0, 1963.0, 2425.0]","[43.0, 41.0, 44.0, 48.0]"
