query_image_id,query_image_name,query_image_path,query_region_id,query_region_area,query_region_bbox,query_patch_index,patch_row,patch_col,region_source,library_type,library_path,rank,distance,vector_id,image_id,roi_id,image_name,image_path,image_relative,mask_path,component_id,area,bbox_original,bbox_feature
img_cc02fb298e9963a1,Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,1,29747,"[1857.0, 2.0, 2113.0, 269.0]",0,1,44,gui_lookup_results/query_20260807_173956_045745/query_mask.png,good,/data/wt/two_stages/base_patch/good,1,0.08709809929132462,6,img_023e3bbbc5f0b1f0,img_023e3bbbc5f0b1f0_roi_0001_p6,0722-2.jpg,/data/wt/ramdisk/test_export_03/images/0722-2.jpg,0722-2.jpg,/data/wt/ramdisk/test_export_03/annotations/0722-2.json,1,1,"[1916.0, 21.0, 2148.0, 278.0]","[45.0, 1.0, 46.0, 2.0]"
img_cc02fb298e9963a1,Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,/data/wt/ramdisk/leishi_026/test/bad/Pro0711_A-734-0_small_2_.923_734_7062811583968572929_良品.jpg,1,29747,"[1857.0, 2.0, 2113.0, 269.0]",0,1,44,gui_lookup_results/query_20260807_173956_045745/query_mask.png,anomaly,/data/wt/two_stages/base_patch/anomaly,1,0.145592600107193,92,img_537da0f7d44e544b,img_537da0f7d44e544b_roi_0001_p1,picture_14_2025_07_23_14_34_47_058.jpg,/data/wt/ramdisk/test_export_03/images/picture_14_2025_07_23_14_34_47_058.jpg,picture_14_2025_07_23_14_34_47_058.jpg,/data/wt/ramdisk/test_export_03/annotations/picture_14_2025_07_23_14_34_47_058.json,1,1,"[1886.0, 31.0, 1966.0, 388.0]","[43.0, 1.0, 44.0, 2.0]"
